,enemy,gen,metric_max,metric_avg,method
464,3,14,92.94934175870625,63.67848517331623,Cellular-ES
465,3,15,92.94934175870625,65.2595694408398,Cellular-ES
466,3,16,92.94934175870625,66.54125229033582,Cellular-ES
467,3,17,92.94934175870625,67.69954876214949,Cellular-ES
468,3,18,92.94934175870625,69.28046972932583,Cellular-ES
469,3,19,92.94934175870625,70.500703164937,Cellular-ES
470,3,20,92.94934175870625,71.49221346571737,Cellular-ES
471,3,21,92.94934175870625,72.53788366294452,Cellular-ES
472,3,22,92.94934175870625,73.35044689964624,Cellular-ES
473,3,23,92.94934175870625,74.32116799757543,Cellular-ES
474,3,24,92.94934175870625,74.94311375590523,Cellular-ES
475,3,25,92.94934175870625,75.10399810817209,Cellular-ES
476,3,26,92.94934175870625,75.76970079750599,Cellular-ES
477,3,27,92.94934175870625,76.17996680487244,Cellular-ES
478,3,28,92.94934175870625,76.55240017334366,Cellular-ES
479,3,29,92.94934175870625,77.15547528848916,Cellular-ES
480,3,30,92.94934175870625,77.52500201703022,Cellular-ES
481,3,31,92.94934175870625,77.99734360508019,Cellular-ES
482,3,32,92.94934175870625,78.5343246587825,Cellular-ES
483,3,33,92.94934175870625,79.07289457935772,Cellular-ES
484,3,34,93.12256843934148,79.61055432337105,Cellular-ES
485,3,35,93.12256843934148,80.34989579414308,Cellular-ES
486,3,36,93.12256843934148,80.57537354539416,Cellular-ES
487,3,37,93.12256843934148,81.54014913593292,Cellular-ES
488,3,38,93.12256843934148,82.32489828586864,Cellular-ES
489,3,39,93.12256843934148,82.54604402502429,Cellular-ES
490,3,40,93.12256843934148,82.89123414428447,Cellular-ES
491,3,41,93.12256843934148,83.48763457902479,Cellular-ES
492,3,42,93.12256843934148,83.86144757856628,Cellular-ES
493,3,43,93.12256843934148,84.22554596255233,Cellular-ES
494,3,44,93.12256843934148,84.48831674921021,Cellular-ES
495,3,45,94.27363947538383,84.69352023148176,Cellular-ES
496,3,46,94.27363947538383,85.15491151753409,Cellular-ES
497,3,47,94.27363947538383,85.49747061915275,Cellular-ES
498,3,48,94.27363947538383,85.69399508783218,Cellular-ES
499,3,49,94.27363947538383,85.77548880328214,Cellular-ES
500,5,0,96.20118072800959,29.83422055108864,Cellular-ES
501,5,1,96.47215250621532,43.39351737145093,Cellular-ES
502,5,2,96.47215250621532,54.058424364314874,Cellular-ES
503,5,3,96.47215250621532,62.14933428670059,Cellular-ES
504,5,4,96.47215250621532,69.6175782241563,Cellular-ES
505,5,5,96.47215250621532,74.52393990618059,Cellular-ES
506,5,6,96.47215250621532,79.41048637257185,Cellular-ES
507,5,7,96.66352979377953,83.946140791904,Cellular-ES
508,5,8,96.66352979377953,86.09454423937711,Cellular-ES
509,5,9,96.66352979377953,89.73411875123875,Cellular-ES
510,5,10,96.74741127776024,91.33694403331843,Cellular-ES
511,5,11,96.74741127776024,92.12684582336009,Cellular-ES
512,5,12,96.74741127776024,92.86162731816324,Cellular-ES
513,5,13,96.74741127776024,92.92676274969766,Cellular-ES
514,5,14,96.74741127776024,93.58836723392255,Cellular-ES
515,5,15,96.74741127776024,94.13992760921438,Cellular-ES
516,5,16,96.87368089077381,94.52318634962087,Cellular-ES
517,5,17,96.87368089077381,94.26694517282074,Cellular-ES
518,5,18,96.87368089077381,94.86674128078359,Cellular-ES
519,5,19,96.87368089077381,94.72728418544068,Cellular-ES
520,5,20,96.87368089077381,94.52948756409538,Cellular-ES
521,5,21,96.87368089077381,94.73312385771322,Cellular-ES
522,5,22,96.87368089077381,95.1614582027741,Cellular-ES
523,5,23,96.87368089077381,95.62404745878756,Cellular-ES
524,5,24,96.87368089077381,95.38510447766686,Cellular-ES
525,5,25,96.87368089077381,95.52263414012528,Cellular-ES
526,5,26,96.87368089077381,95.57712759569819,Cellular-ES
527,5,27,96.87368089077381,95.77267006929195,Cellular-ES
528,5,28,96.87368089077381,95.86412742264821,Cellular-ES
529,5,29,96.87368089077381,95.89790059471976,Cellular-ES
530,5,30,96.87368089077381,95.90094746968941,Cellular-ES
531,5,31,96.87368089077381,95.91533999123638,Cellular-ES
532,5,32,96.87368089077381,95.95120778091712,Cellular-ES
533,5,33,96.87368089077381,95.99296141603452,Cellular-ES
534,5,34,96.87368089077381,96.01798630380597,Cellular-ES
535,5,35,96.87368089077381,96.03634202024539,Cellular-ES
536,5,36,96.87368089077381,96.06023513695699,Cellular-ES
537,5,37,96.87368089077381,95.83535365306051,Cellular-ES
538,5,38,96.87368089077381,95.39895110257679,Cellular-ES
539,5,39,96.87368089077381,95.69623902656923,Cellular-ES
540,5,40,96.87368089077381,95.95261915164919,Cellular-ES
541,5,41,96.87368089077381,96.19390900616895,Cellular-ES
542,5,42,96.93368089077381,96.21155511130642,Cellular-ES
543,5,43,97.02585135057348,96.2427931249685,Cellular-ES
544,5,44,97.02585135057348,96.23560098616946,Cellular-ES
545,5,45,97.02585135057348,96.2543793659237,Cellular-ES
546,5,46,97.02585135057348,96.05029196228824,Cellular-ES
547,5,47,97.02585135057348,96.20362456682398,Cellular-ES
548,5,48,97.02585135057348,96.22890438217037,Cellular-ES
549,5,49,97.02585135057348,96.2497741304553,Cellular-ES
550,5,0,96.04083807793441,30.00555725845352,Cellular-ES
551,5,1,96.04083807793441,41.837716736500425,Cellular-ES
552,5,2,96.04083807793441,52.40842270836725,Cellular-ES
553,5,3,96.48929349849627,62.176219473635236,Cellular-ES
554,5,4,96.48929349849627,70.69402799573703,Cellular-ES
555,5,5,96.48929349849627,77.75883421971662,Cellular-ES
556,5,6,96.48929349849627,82.67883336380605,Cellular-ES
557,5,7,96.69268637807099,85.17526298211956,Cellular-ES
558,5,8,96.69268637807099,88.86905915148347,Cellular-ES
559,5,9,96.69268637807099,90.969001349678,Cellular-ES
560,5,10,96.69268637807099,92.66908054247243,Cellular-ES
561,5,11,96.69268637807099,93.28401644460438,Cellular-ES
562,5,12,96.69268637807099,93.85414740526053,Cellular-ES
563,5,13,96.69268637807099,94.36958525674432,Cellular-ES
564,5,14,96.69268637807099,94.45113739294466,Cellular-ES
565,5,15,96.69268637807099,94.75592274155466,Cellular-ES
566,5,16,96.84352979377952,94.47760175672168,Cellular-ES
567,5,17,96.84352979377952,94.77030971355153,Cellular-ES
568,5,18,96.84352979377952,95.24379069119723,Cellular-ES
569,5,19,96.84352979377952,95.48128375267693,Cellular-ES
570,5,20,96.84352979377952,95.56178875614103,Cellular-ES
571,5,21,96.84352979377952,95.61367511257754,Cellular-ES
572,5,22,96.84352979377952,95.43106874388836,Cellular-ES
573,5,23,96.84352979377952,95.47993921500684,Cellular-ES
574,5,24,96.84352979377952,95.50138047149838,Cellular-ES
575,5,25,96.84352979377952,95.78526603966459,Cellular-ES
576,5,26,96.84352979377952,95.39424889375347,Cellular-ES
577,5,27,96.96352979377953,95.48295465608287,Cellular-ES
578,5,28,96.96352979377953,95.74230611437405,Cellular-ES
579,5,29,96.96352979377953,95.78669207781935,Cellular-ES
580,5,30,96.96352979377953,95.82434710653399,Cellular-ES
581,5,31,96.96352979377953,96.0239396538892,Cellular-ES
582,5,32,96.96352979377953,96.06048751359363,Cellular-ES
583,5,33,96.96352979377953,96.07995948770936,Cellular-ES
584,5,34,96.96352979377953,96.10522359818488,Cellular-ES
585,5,35,96.96352979377953,96.13295171854094,Cellular-ES
586,5,36,96.96352979377953,96.14967242178963,Cellular-ES
587,5,37,96.96352979377953,96.15930766176677,Cellular-ES
588,5,38,96.96352979377953,96.18745448860524,Cellular-ES
589,5,39,96.96352979377953,96.20583553018646,Cellular-ES
590,5,40,96.96352979377953,96.23902538376475,Cellular-ES
591,5,41,96.96352979377953,96.25858601351075,Cellular-ES
592,5,42,96.99519928715328,96.28001648090815,Cellular-ES
593,5,43,96.99519928715328,96.29691345842862,Cellular-ES
594,5,44,96.99519928715328,96.30949696045404,Cellular-ES
595,5,45,96.99519928715328,96.33079007856486,Cellular-ES
596,5,46,96.99519928715328,96.34967054582799,Cellular-ES
597,5,47,96.99519928715328,96.36583196426514,Cellular-ES
598,5,48,96.99519928715328,96.18994290229305,Cellular-ES
599,5,49,96.99519928715328,96.41338085098585,Cellular-ES
600,5,0,96.23431806229952,26.932488618100308,Cellular-ES
601,5,1,96.23431806229952,42.35259168357728,Cellular-ES
602,5,2,96.23431806229952,52.37848767935453,Cellular-ES
603,5,3,96.23431806229952,61.44161271166714,Cellular-ES
604,5,4,96.92092153649139,68.48277427184449,Cellular-ES
605,5,5,96.92092153649139,73.97180009110879,Cellular-ES
606,5,6,96.92092153649139,79.62911006760191,Cellular-ES
607,5,7,96.92092153649139,83.05959097900978,Cellular-ES
608,5,8,96.92092153649139,86.39551347441846,Cellular-ES
609,5,9,96.92092153649139,87.80883597525411,Cellular-ES
610,5,10,96.92092153649139,89.57624960678517,Cellular-ES
611,5,11,96.92092153649139,90.33857540189676,Cellular-ES
612,5,12,96.92092153649139,92.12627568925288,Cellular-ES
613,5,13,96.92092153649139,93.56802892483981,Cellular-ES
614,5,14,96.92092153649139,93.8370981692387,Cellular-ES
615,5,15,96.92092153649139,94.53979075547458,Cellular-ES
616,5,16,96.92092153649139,94.69071040835445,Cellular-ES
617,5,17,96.92092153649139,94.78059926320395,Cellular-ES
618,5,18,96.92092153649139,95.04703155777038,Cellular-ES
619,5,19,96.92092153649139,95.24329772972999,Cellular-ES
620,5,20,96.92092153649139,95.0665636316603,Cellular-ES
621,5,21,96.92092153649139,94.9003632522614,Cellular-ES
622,5,22,96.92092153649139,94.95801551914083,Cellular-ES
623,5,23,96.92092153649139,94.86643506240954,Cellular-ES
624,5,24,96.92092153649139,94.69539569580469,Cellular-ES
625,5,25,96.92092153649139,94.93732443691562,Cellular-ES
626,5,26,96.92092153649139,95.38259349721542,Cellular-ES
627,5,27,96.92092153649139,95.40585586985698,Cellular-ES
628,5,28,96.92092153649139,95.45917399778153,Cellular-ES
629,5,29,96.92092153649139,95.70805778552594,Cellular-ES
630,5,30,96.92092153649139,95.5013417272759,Cellular-ES
631,5,31,96.92092153649139,95.8118785490364,Cellular-ES
632,5,32,96.92092153649139,96.09021012739548,Cellular-ES
633,5,33,96.92092153649139,95.96670873776148,Cellular-ES
634,5,34,96.92092153649139,96.113589385723,Cellular-ES
635,5,35,96.9809215364914,96.15332049045587,Cellular-ES
636,5,36,96.9809215364914,96.19020065525466,Cellular-ES
637,5,37,96.9809215364914,96.20794574542177,Cellular-ES
638,5,38,96.9809215364914,96.03796057000356,Cellular-ES
639,5,39,96.9809215364914,95.91458840160547,Cellular-ES
640,5,40,96.9809215364914,96.06762462204628,Cellular-ES
641,5,41,96.9809215364914,96.09243743394003,Cellular-ES
642,5,42,96.9809215364914,96.12376455370503,Cellular-ES
643,5,43,96.9809215364914,96.14560854941409,Cellular-ES
644,5,44,96.9809215364914,96.17733590791634,Cellular-ES
645,5,45,96.9809215364914,96.20216194533577,Cellular-ES
646,5,46,96.9809215364914,96.27555570829153,Cellular-ES
647,5,47,96.9809215364914,96.40829261510582,Cellular-ES
648,5,48,96.9809215364914,96.42415185692522,Cellular-ES
649,5,49,96.9809215364914,96.44563681388651,Cellular-ES
650,5,0,95.91928018493499,27.84465352607468,Cellular-ES
651,5,1,96.20268773945358,39.55373141093907,Cellular-ES
652,5,2,96.44678665594378,47.973681710340685,Cellular-ES
653,5,3,96.44678665594378,58.656247324720354,Cellular-ES
654,5,4,96.44678665594378,65.52827469934078,Cellular-ES
655,5,5,96.44678665594378,71.7001044604744,Cellular-ES
656,5,6,96.44678665594378,76.21344787175079,Cellular-ES
657,5,7,96.59683841928086,80.4849102130445,Cellular-ES
658,5,8,96.59683841928086,84.22011817821937,Cellular-ES
659,5,9,96.62446509914983,86.62811882010618,Cellular-ES
660,5,10,96.62446509914983,88.96065585220828,Cellular-ES
661,5,11,97.1391599760748,91.4139412975624,Cellular-ES
662,5,12,97.1391599760748,92.26588143244557,Cellular-ES
663,5,13,97.1391599760748,92.65406339671264,Cellular-ES
664,5,14,97.1391599760748,93.3587680279741,Cellular-ES
665,5,15,97.1391599760748,93.212610431511,Cellular-ES
666,5,16,97.1391599760748,93.2944707253299,Cellular-ES
667,5,17,97.1391599760748,94.25741471799162,Cellular-ES
668,5,18,97.1391599760748,94.51421867289959,Cellular-ES
669,5,19,97.1391599760748,94.70764174504727,Cellular-ES
670,5,20,97.1391599760748,95.0001946113627,Cellular-ES
671,5,21,97.1391599760748,95.57878886878702,Cellular-ES
672,5,22,97.1391599760748,95.63383045453185,Cellular-ES
673,5,23,97.1391599760748,95.42588945214598,Cellular-ES
674,5,24,97.1391599760748,95.47578946963867,Cellular-ES
675,5,25,97.1391599760748,95.75637587426596,Cellular-ES
676,5,26,97.1391599760748,95.79597779598751,Cellular-ES
677,5,27,97.1391599760748,95.8353535291799,Cellular-ES
678,5,28,97.1391599760748,95.87493417296093,Cellular-ES
679,5,29,97.1391599760748,95.70271546367513,Cellular-ES
680,5,30,97.1391599760748,95.75759595440036,Cellular-ES
681,5,31,97.1391599760748,95.99104036679452,Cellular-ES
682,5,32,97.1391599760748,96.03775995622748,Cellular-ES
683,5,33,97.1391599760748,96.04179429193906,Cellular-ES
684,5,34,97.1391599760748,96.09210725471337,Cellular-ES
685,5,35,97.1391599760748,96.0301442009374,Cellular-ES
686,5,36,97.1391599760748,96.00650445544751,Cellular-ES
687,5,37,97.1391599760748,96.02706046096577,Cellular-ES
688,5,38,97.1391599760748,96.11631284825528,Cellular-ES
689,5,39,97.1391599760748,96.21804278107405,Cellular-ES
690,5,40,97.1391599760748,96.24564179551714,Cellular-ES
691,5,41,97.1391599760748,96.26579234828614,Cellular-ES
692,5,42,97.1391599760748,96.1555595941769,Cellular-ES
693,5,43,97.1391599760748,96.19283486015392,Cellular-ES
694,5,44,97.1391599760748,95.88238158070843,Cellular-ES
695,5,45,97.1391599760748,95.87778663056905,Cellular-ES
696,5,46,97.1391599760748,95.92625369728209,Cellular-ES
697,5,47,97.1391599760748,95.68419447048798,Cellular-ES
698,5,48,97.1391599760748,96.13067374005945,Cellular-ES
699,5,49,97.1391599760748,96.26292809827797,Cellular-ES
700,5,0,95.92643536042023,24.66349279749446,Cellular-ES
701,5,1,95.92643536042023,35.14226557474029,Cellular-ES
702,5,2,96.13472693393072,48.03449659455757,Cellular-ES
703,5,3,96.13472693393072,60.31242854460781,Cellular-ES
704,5,4,96.17431806229952,67.80292335205378,Cellular-ES
705,5,5,96.35431806229951,74.74030223225317,Cellular-ES
706,5,6,96.59059730463751,79.44162998409614,Cellular-ES
707,5,7,96.59059730463751,83.49315967313355,Cellular-ES
708,5,8,96.59059730463751,86.297159471371,Cellular-ES
709,5,9,96.62118072800959,88.2474842164837,Cellular-ES
710,5,10,96.62118072800959,89.90203851212569,Cellular-ES
711,5,11,96.70537281922994,91.75776342874963,Cellular-ES
712,5,12,96.70537281922994,93.35742240000883,Cellular-ES
713,5,13,96.70537281922994,93.75777497143089,Cellular-ES
714,5,14,96.70537281922994,94.42467351413542,Cellular-ES
715,5,15,96.77683841928085,94.86980891120166,Cellular-ES
716,5,16,96.77683841928085,94.98747455601776,Cellular-ES
717,5,17,96.77683841928085,95.1203989722029,Cellular-ES
718,5,18,96.77683841928085,95.22188933185744,Cellular-ES
719,5,19,96.77683841928085,95.09866071672872,Cellular-ES
720,5,20,96.82537281922994,95.3921734579264,Cellular-ES
721,5,21,96.82537281922994,95.46036853889748,Cellular-ES
722,5,22,96.82537281922994,95.25558631952592,Cellular-ES
723,5,23,97.08352979377952,95.09463200551167,Cellular-ES
724,5,24,97.08352979377952,95.14514517924405,Cellular-ES
725,5,25,97.08352979377952,95.20881053144232,Cellular-ES
726,5,26,97.08352979377952,95.7204525180721,Cellular-ES
727,5,27,97.08352979377952,95.7473762079988,Cellular-ES
728,5,28,97.08352979377952,95.95085604254479,Cellular-ES
729,5,29,97.08352979377952,95.97345604039371,Cellular-ES
730,5,30,97.08352979377952,95.75138524559446,Cellular-ES
731,5,31,97.08352979377952,96.03438091382291,Cellular-ES
732,5,32,97.08352979377952,95.91384779981557,Cellular-ES
733,5,33,97.08352979377952,96.04986757622356,Cellular-ES
734,5,34,97.08352979377952,95.886074883073,Cellular-ES
735,5,35,97.08352979377952,96.09276025405165,Cellular-ES
736,5,36,97.08352979377952,96.1261677936825,Cellular-ES
737,5,37,97.08352979377952,96.14289055852751,Cellular-ES
738,5,38,97.08352979377952,96.16946533446922,Cellular-ES
739,5,39,97.08352979377952,96.04355648542807,Cellular-ES
740,5,40,97.08352979377952,95.9133283167287,Cellular-ES
741,5,41,97.08352979377952,95.9348832897908,Cellular-ES
742,5,42,97.08352979377952,96.13319694845873,Cellular-ES
743,5,43,97.08352979377952,96.16024154135859,Cellular-ES
744,5,44,97.08352979377952,96.17004923316944,Cellular-ES
745,5,45,97.08352979377952,96.18975352720477,Cellular-ES
746,5,46,97.08352979377952,96.05275850422875,Cellular-ES
747,5,47,97.08352979377952,96.31399671857439,Cellular-ES
748,5,48,97.08352979377952,96.35182064697752,Cellular-ES
749,5,49,97.08352979377952,96.37889234941713,Cellular-ES
750,5,0,96.31472693393071,26.50112057159029,Cellular-ES
751,5,1,96.31472693393071,38.58344557612309,Cellular-ES
752,5,2,96.71897847128571,49.95611542491698,Cellular-ES
753,5,3,96.71897847128571,59.53514072543447,Cellular-ES
754,5,4,96.71897847128571,67.64750577044778,Cellular-ES
755,5,5,96.71897847128571,75.43796349730944,Cellular-ES
756,5,6,96.71897847128571,79.80621041001689,Cellular-ES
757,5,7,96.71897847128571,83.43543524295032,Cellular-ES
758,5,8,96.71897847128571,86.2426868050633,Cellular-ES
759,5,9,96.71897847128571,88.77819373201736,Cellular-ES
760,5,10,96.71897847128571,90.64911429925867,Cellular-ES
761,5,11,96.71897847128571,92.36964514291725,Cellular-ES
762,5,12,96.71897847128571,92.47093101084317,Cellular-ES
763,5,13,96.71897847128571,93.74982182016538,Cellular-ES
764,5,14,96.71897847128571,93.91362210828831,Cellular-ES
765,5,15,96.71897847128571,93.9872641410807,Cellular-ES
766,5,16,96.84271866516985,94.42334891869314,Cellular-ES
767,5,17,96.84271866516985,94.42659943348406,Cellular-ES
768,5,18,96.84271866516985,94.7674326469556,Cellular-ES
769,5,19,96.84271866516985,95.00804956894746,Cellular-ES
770,5,20,96.84271866516985,94.8940837090436,Cellular-ES
771,5,21,96.84271866516985,94.92581367776678,Cellular-ES
772,5,22,96.84271866516985,95.16775450118244,Cellular-ES
773,5,23,96.84271866516985,95.32392264384187,Cellular-ES
774,5,24,96.84271866516985,95.3868685324422,Cellular-ES
775,5,25,96.84271866516985,95.4574794291994,Cellular-ES
776,5,26,96.84271866516985,95.69957232288904,Cellular-ES
777,5,27,96.84271866516985,95.74490905173346,Cellular-ES
778,5,28,96.84271866516985,95.78686999576186,Cellular-ES
779,5,29,96.84271866516985,95.81986505270697,Cellular-ES
780,5,30,97.02352979377952,95.86654498565336,Cellular-ES
781,5,31,97.02352979377952,95.7500448004303,Cellular-ES
782,5,32,97.02352979377952,95.79814958863771,Cellular-ES
783,5,33,97.02352979377952,95.71775553651146,Cellular-ES
784,5,34,97.02352979377952,95.73469370650108,Cellular-ES
785,5,35,97.02352979377952,95.8597390630166,Cellular-ES
786,5,36,97.02352979377952,95.88495783046024,Cellular-ES
787,5,37,97.02352979377952,96.05302198691872,Cellular-ES
788,5,38,97.02352979377952,96.06529871440664,Cellular-ES
789,5,39,97.02352979377952,95.83899147114897,Cellular-ES
790,5,40,97.02352979377952,95.6945524218649,Cellular-ES
791,5,41,97.02352979377952,95.73669623125888,Cellular-ES
792,5,42,97.02352979377952,95.86528426569268,Cellular-ES
793,5,43,97.02352979377952,96.00903729735849,Cellular-ES
794,5,44,97.02352979377952,95.76913344848526,Cellular-ES
795,5,45,97.02352979377952,95.76271707111984,Cellular-ES
796,5,46,97.02352979377952,95.78578768016523,Cellular-ES
797,5,47,97.02352979377952,95.73855452494824,Cellular-ES
798,5,48,97.02352979377952,95.74707091025509,Cellular-ES
799,5,49,97.02352979377952,95.76609373836776,Cellular-ES
800,5,0,96.35938136425607,27.524557750449564,Cellular-ES
801,5,1,96.41215250621532,36.93207514263805,Cellular-ES
802,5,2,96.41215250621532,47.355741664473065,Cellular-ES
803,5,3,96.41215250621532,56.66598029612365,Cellular-ES
804,5,4,96.41215250621532,64.78170541208608,Cellular-ES
805,5,5,96.41215250621532,72.86383823766293,Cellular-ES
806,5,6,96.41215250621532,77.45998117577399,Cellular-ES
807,5,7,96.41215250621532,81.30761518658757,Cellular-ES
808,5,8,96.47779911907054,85.19764350547243,Cellular-ES
809,5,9,96.47779911907054,87.47250314490509,Cellular-ES
810,5,10,96.47779911907054,89.28187519629769,Cellular-ES
811,5,11,96.47779911907054,90.91861003660554,Cellular-ES
812,5,12,96.47779911907054,92.0491664897128,Cellular-ES
813,5,13,96.47779911907054,92.60926875864924,Cellular-ES
814,5,14,96.57863878704859,93.10889625608537,Cellular-ES
815,5,15,96.57863878704859,93.37676976311339,Cellular-ES
816,5,16,96.57863878704859,93.90167873352506,Cellular-ES
817,5,17,96.584267726446,94.56862157969324,Cellular-ES
818,5,18,96.86092153649139,94.81905250117408,Cellular-ES
819,5,19,96.86092153649139,95.26201248938513,Cellular-ES
820,5,20,96.86092153649139,95.18500717595383,Cellular-ES
821,5,21,96.86092153649139,95.2593768271673,Cellular-ES
822,5,22,96.86092153649139,95.33617713772932,Cellular-ES
823,5,23,96.86092153649139,95.53414645030885,Cellular-ES
824,5,24,96.86092153649139,95.56001777702116,Cellular-ES
825,5,25,96.86092153649139,95.59446336880484,Cellular-ES
826,5,26,96.86092153649139,95.66468187342957,Cellular-ES
827,5,27,96.86092153649139,95.68728266958388,Cellular-ES
828,5,28,96.86092153649139,95.72908278134089,Cellular-ES
829,5,29,96.86092153649139,95.75780904505844,Cellular-ES
830,5,30,96.86092153649139,95.2712596141212,Cellular-ES
831,5,31,96.86092153649139,95.30735379501485,Cellular-ES
832,5,32,96.86092153649139,95.38003957654854,Cellular-ES
833,5,33,96.86092153649139,95.84015508816073,Cellular-ES
834,5,34,96.86092153649139,95.61936254218224,Cellular-ES
835,5,35,96.86092153649139,95.65684127999003,Cellular-ES
836,5,36,96.86092153649139,95.71697726170571,Cellular-ES
837,5,37,96.86092153649139,95.74176797125325,Cellular-ES
838,5,38,96.86092153649139,95.82516665198345,Cellular-ES
839,5,39,96.86092153649139,95.77530185446392,Cellular-ES
840,5,40,96.86092153649139,95.80782466745765,Cellular-ES
841,5,41,96.86092153649139,95.84886314520139,Cellular-ES
842,5,42,96.86092153649139,95.62686505273268,Cellular-ES
843,5,43,96.86092153649139,95.64327410407017,Cellular-ES
844,5,44,96.86092153649139,95.91274256374844,Cellular-ES
845,5,45,96.86092153649139,96.1687700630254,Cellular-ES
846,5,46,97.02585135057348,95.96106226516027,Cellular-ES
847,5,47,97.02585135057348,95.72420797290793,Cellular-ES
848,5,48,97.02585135057348,95.74331338688202,Cellular-ES
849,5,49,97.02585135057348,96.02647527747784,Cellular-ES
850,5,0,95.42804219573408,28.756508295342453,Cellular-ES
851,5,1,95.8661431301641,40.99407779220192,Cellular-ES
852,5,2,96.36929349849628,48.179237737458905,Cellular-ES
853,5,3,96.39519928715329,57.50348413467285,Cellular-ES
854,5,4,96.39519928715329,65.11569649657741,Cellular-ES
855,5,5,96.47779911907054,71.46720522934118,Cellular-ES
856,5,6,96.47779911907054,77.81766289710983,Cellular-ES
857,5,7,96.47779911907054,81.64635548789569,Cellular-ES
858,5,8,96.59547756227657,85.26350059749231,Cellular-ES
859,5,9,96.59547756227657,87.76459077695972,Cellular-ES
860,5,10,96.59547756227657,89.11429602820846,Cellular-ES
861,5,11,96.59547756227657,90.28508875780979,Cellular-ES
862,5,12,96.59547756227657,92.05534639595155,Cellular-ES
863,5,13,96.66352979377953,92.80502237591276,Cellular-ES
864,5,14,96.66352979377953,93.60915629389171,Cellular-ES
865,5,15,96.66352979377953,94.04359964888283,Cellular-ES
866,5,16,97.02352979377952,94.10275191143113,Cellular-ES
867,5,17,97.02352979377952,94.48097105036753,Cellular-ES
868,5,18,97.02352979377952,94.74935091360368,Cellular-ES
869,5,19,97.02352979377952,94.59810380935507,Cellular-ES
870,5,20,97.02352979377952,95.03924556088448,Cellular-ES
871,5,21,97.02352979377952,95.3264877368718,Cellular-ES
872,5,22,97.02352979377952,95.21457324764296,Cellular-ES
873,5,23,97.02352979377952,95.34782196226821,Cellular-ES
874,5,24,97.02352979377952,95.44977121882005,Cellular-ES
875,5,25,97.02352979377952,95.65258651995096,Cellular-ES
876,5,26,97.02352979377952,95.72713391064256,Cellular-ES
877,5,27,97.02352979377952,95.76054721676935,Cellular-ES
878,5,28,97.02352979377952,95.80455038527077,Cellular-ES
879,5,29,97.02352979377952,95.84160931512692,Cellular-ES
880,5,30,97.02352979377952,95.86174090289038,Cellular-ES
881,5,31,97.02352979377952,95.87844023347328,Cellular-ES
882,5,32,97.02352979377952,95.89879941595804,Cellular-ES
883,5,33,97.02352979377952,95.92616450336001,Cellular-ES
884,5,34,97.02352979377952,95.89680366672913,Cellular-ES
885,5,35,97.02352979377952,95.77581051182955,Cellular-ES
886,5,36,97.02352979377952,95.7555272923374,Cellular-ES
887,5,37,97.02352979377952,95.99572630138606,Cellular-ES
888,5,38,97.02352979377952,96.02650762996214,Cellular-ES
889,5,39,97.02352979377952,95.81280615092082,Cellular-ES
890,5,40,97.02352979377952,96.09308188536522,Cellular-ES
891,5,41,97.02352979377952,96.11213231196103,Cellular-ES
892,5,42,97.02352979377952,95.90775325601768,Cellular-ES
893,5,43,97.02352979377952,95.89470272941864,Cellular-ES
894,5,44,97.02352979377952,95.7833296809597,Cellular-ES
895,5,45,97.02352979377952,95.80724281932274,Cellular-ES
896,5,46,97.02352979377952,96.09440848193671,Cellular-ES
897,5,47,97.02352979377952,95.87661744453672,Cellular-ES
898,5,48,97.02352979377952,95.88067866190504,Cellular-ES
899,5,49,97.02352979377952,96.02930836095909,Cellular-ES
900,5,0,95.01364736683738,27.51187985329258,Cellular-ES
901,5,1,95.94352979377953,38.67369564760244,Cellular-ES
902,5,2,96.17147647613947,49.529542410724474,Cellular-ES
903,5,3,96.17147647613947,58.55977664409991,Cellular-ES
904,5,4,96.39268637807099,66.10441260260023,Cellular-ES
905,5,5,96.39268637807099,72.51787207692215,Cellular-ES
906,5,6,96.86741127776023,76.80785634170417,Cellular-ES
907,5,7,96.86741127776023,79.68561364271176,Cellular-ES
908,5,8,96.86741127776023,83.59709679831914,Cellular-ES
909,5,9,96.86741127776023,86.2047851837133,Cellular-ES
910,5,10,96.86741127776023,88.54347944177971,Cellular-ES
911,5,11,96.86741127776023,89.84414132745304,Cellular-ES
912,5,12,96.86741127776023,90.2195688612516,Cellular-ES
913,5,13,96.86741127776023,90.55668517833107,Cellular-ES
914,5,14,96.86741127776023,91.04481504022583,Cellular-ES
915,5,15,96.86741127776023,91.34543984290833,Cellular-ES
916,5,16,96.87368089077381,92.3790034827307,Cellular-ES
917,5,17,96.91277179341805,92.58773862437582,Cellular-ES
918,5,18,96.91277179341805,93.16740118831991,Cellular-ES
919,5,19,96.91277179341805,93.69538557152454,Cellular-ES
920,5,20,96.91277179341805,93.6056521663996,Cellular-ES
921,5,21,96.91277179341805,94.25943903818063,Cellular-ES
922,5,22,96.91277179341805,94.57413649288647,Cellular-ES
923,5,23,96.91277179341805,94.66334471338165,Cellular-ES
924,5,24,96.91277179341805,94.80944114371567,Cellular-ES
925,5,25,96.91277179341805,94.86451792121805,Cellular-ES
926,5,26,96.91277179341805,95.0415936511715,Cellular-ES
927,5,27,96.91277179341805,95.54003340954552,Cellular-ES
928,5,28,96.91277179341805,95.40264663136617,Cellular-ES
929,5,29,96.91277179341805,95.81151545330182,Cellular-ES
